txn_id,account_id,txn_date,txn_code,amount,channel
TXN00021214,ACCT000340,09-Jan-2023,INT,2554.99,WIRE
TXN00015678,ACCT000263,2023-04-24,INT,1320.94,ATM
TXN00004874,ACCT000824,23-Apr-2025,FEE,517.07,WIRE
TXN00016731,ACCT000796,20231001,WIRE,1464.35,BRANCH
TXN00011876,ACCT000199,20230616,INT,3981.97,WIRE
TXN00001498,ACCT000862,2024-01-17,FEE,1258.95,ONLINE
TXN00014407,ACCT000723,09-May-2023,FEE,3152.50,ACH
TXN00021471,ACCT000579,11/13/2024,FEE,2773.44,BRANCH
TXN00012132,ACCT000363,20240826,WIRE,989.96,BRANCH
TXN00006037,ACCT000037,03/17/2024,DR,865.30,WIRE
TXN00012036,ACCT000134,06-Jun-2025,FEE,4377.74,ACH
TXN00006261,ACCT000277,26-Dec-2023,DR,235.47,BRANCH
TXN00010240,ACCT000403,20240516,DR,3670.81,ONLINE
TXN00008154,ACCT000400,2023-11-28,CR,4313.78,ACH
TXN00014137,ACCT000011,26-Feb-2024,ACH,1322.18,ONLINE
TXN00022192,ACCT000271,24-Apr-2024,ACH,2308.25,BRANCH
TXN00004626,ACCT000143,11/06/2023,WIRE,2319.26,ATM
TXN00011448,ACCT000599,08/23/2025,CR,4267.21,ATM
TXN00011409,ACCT000712,2025-06-28,INT,4113.82,ONLINE
TXN00020397,ACCT000264,20250517,DR,243.37,ACH
TXN00018861,ACCT000035,06/28/2025,FEE,4468.34,ACH
TXN00014963,ACCT000658,2025-03-10,WIRE,3742.40,ACH
TXN00003120,ACCT000802,2024-12-30,DR,776.93,WIRE
TXN00023907,ACCT000897,20230202,DR,329.77,WIRE
TXN00000238,ACCT000942,20-May-2024,FEE,3943.27,ONLINE
TXN00022723,ACCT000675,20230814,DR,1512.98,WIRE
TXN00004717,ACCT000801,03/05/2024,WIRE,914.22,ATM
TXN00014621,ACCT000155,2023-07-03,DR,3532.06,ATM
TXN00021266,ACCT000302,20251215,INT,1878.08,BRANCH
TXN00023295,ACCT000418,20251210,ACH,2376.32,ATM
TXN00013232,ACCT000540,2024-02-27,INT,3281.67,WIRE
TXN00024126,ACCT000675,20241012,ATM,2848.05,ONLINE
TXN00009998,ACCT000775,12/16/2024,DR,867.40,WIRE
TXN00003289,ACCT000433,2025-07-26,ACH,3451.86,BRANCH
TXN00008087,ACCT000363,20240501,DR,3431.32,ATM
TXN00002022,ACCT000162,2024-03-26,FEE,3146.77,BRANCH
TXN00010754,ACCT000999,2024-04-24,ACH,3959.24,WIRE
TXN00008851,ACCT000438,20241003,CR,1485.40,ATM
TXN00000041,ACCT000266,20230811,ACH,640.29,WIRE
TXN00020352,ACCT000979,20250201,DR,1997.53,WIRE
TXN00009236,ACCT001155,2025-10-19,DR,4262.44,WIRE
TXN00009633,ACCT001145,06/02/2025,ATM,2377.96,ATM
TXN00004956,ACCT001167,20-May-2024,FEE,2818.22,BRANCH
TXN00001454,ACCT000072,2023-02-02,WIRE,625.08,ONLINE
TXN00006078,ACCT000021,2023-10-11,ATM,3146.12,BRANCH
TXN00003270,ACCT000621,23-Apr-2023,ACH,2921.64,ACH
TXN00012294,ACCT000932,2023-08-05,INT,1805.29,BRANCH
TXN00002743,ACCT000377,12/05/2023,DR,3571.63,BRANCH
TXN00006558,ACCT000182,02/23/2023,WIRE,2264.89,WIRE
TXN00023948,ACCT001177,11-Sep-2025,ATM,521.89,WIRE
TXN00022384,ACCT001026,2024-10-30,DR,1080.28,ATM
TXN00007766,ACCT001158,20250511,ACH,4125.00,ACH
TXN00008466,ACCT000160,2023-07-23,DR,639.65,ATM
TXN00005364,ACCT000792,2023-08-11,DR,1390.70,BRANCH
TXN00017710,ACCT000809,19-Nov-2023,INT,1753.33,ACH
TXN00011659,ACCT001021,20250605,CR,812.26,ATM
TXN00009279,ACCT001178,09-Mar-2025,ATM,4248.32,ONLINE
TXN00001028,ACCT000179,20240929,FEE,1084.26,ATM
TXN00007774,ACCT000706,20250113,FEE,577.84,ATM
TXN00014176,ACCT000215,2024-01-04,CR,2774.71,BRANCH
TXN00004957,ACCT000574,02/24/2025,INT,2139.24,WIRE
TXN00001242,ACCT000835,20250404,DR,3975.31,ONLINE
TXN00006644,ACCT000209,2025-09-23,INT,2276.35,BRANCH
TXN00018505,ACCT000220,09/20/2025,ATM,2389.65,WIRE
TXN00008797,ACCT000080,03/04/2025,WIRE,419.67,ACH
TXN00023547,ACCT000151,08-Sep-2024,CR,708.86,ONLINE
TXN00023713,ACCT000799,28-Dec-2024,WIRE,1833.43,ATM
TXN00021982,ACCT000606,2024-10-30,CR,1476.99,ACH
TXN00018872,ACCT000019,30-Oct-2025,WIRE,1199.02,BRANCH
TXN00013383,ACCT000155,09/27/2023,FEE,1679.47,ATM
TXN00003586,ACCT000079,03-Apr-2023,DR,2347.40,ONLINE
TXN00009508,ACCT000321,20230211,ATM,72.85,WIRE
TXN00005157,ACCT000849,01/28/2023,WIRE,4152.36,ACH
TXN00008542,ACCT000231,2023-08-15,ACH,2469.73,ONLINE
TXN00004978,ACCT001139,18-Mar-2025,FEE,3116.73,ACH
TXN00003224,ACCT000494,2024-12-23,ATM,1278.36,ONLINE
TXN00004958,ACCT000891,11/28/2024,WIRE,803.57,ONLINE
TXN00021398,ACCT000220,03-Apr-2024,FEE,963.83,ONLINE
TXN00012864,ACCT000970,2024-01-16,DR,1360.28,WIRE
TXN00015549,ACCT000823,20230420,WIRE,2043.16,WIRE
TXN00000980,ACCT000410,01/17/2024,INT,2547.34,ATM
TXN00023634,ACCT000050,2023-12-08,CR,2127.88,ATM
TXN00013537,ACCT000351,04/11/2025,INT,865.91,ATM
TXN00001161,ACCT000058,20240728,CR,733.13,ACH
TXN00019322,ACCT000875,20251024,INT,4428.08,BRANCH
TXN00004850,ACCT000772,2024-12-27,FEE,3132.88,WIRE
TXN00012312,ACCT000068,20241128,ATM,3836.87,ACH
TXN00005460,ACCT000532,20-Nov-2023,CR,349.99,ONLINE
TXN00006160,ACCT000276,09/25/2025,DR,2929.00,ACH
TXN00012213,ACCT000128,20250411,INT,1290.81,ACH
TXN00024325,ACCT000809,20230522,WIRE,2792.06,ACH
TXN00012970,ACCT000893,2024-05-04,INT,1736.43,ACH
TXN00004586,ACCT000995,20240908,DR,566.58,ACH
TXN00019219,ACCT000723,11/16/2023,WIRE,2887.07,ONLINE
TXN00015279,ACCT000838,20230208,INT,898.80,ATM
TXN00012664,ACCT000406,20230909,FEE,1356.97,ATM
TXN00014668,ACCT000223,09/30/2024,FEE,2240.95,WIRE
TXN00017723,ACCT000053,03/01/2025,WIRE,3350.15,WIRE
TXN00001185,ACCT000907,2025-05-01,ATM,4421.43,WIRE
TXN00015363,ACCT000523,04/21/2023,ATM,1507.73,ATM
TXN00008594,ACCT000610,2023-11-23,CR,3392.17,WIRE
TXN00002167,ACCT000861,19-Apr-2025,ATM,1299.16,ACH
TXN00006487,ACCT001027,20250523,CR,505.57,ACH
TXN00007542,ACCT000934,2024-01-21,ACH,3701.91,ATM
TXN00003291,ACCT000344,2023-03-13,ATM,2649.10,WIRE
TXN00018232,ACCT000407,20231023,ACH,3593.11,ONLINE
TXN00020359,ACCT000996,09-Mar-2025,WIRE,2160.35,ATM
TXN00013174,ACCT000788,10-Jun-2023,ACH,432.98,ACH
TXN00011099,ACCT000082,12/18/2025,DR,2811.43,WIRE
TXN00003361,ACCT000688,2024-12-04,ACH,3787.13,ACH
TXN00004052,ACCT001191,04-Aug-2025,CR,1280.04,ONLINE
TXN00003042,ACCT000578,28-Apr-2025,DR,2262.96,ATM
TXN00015196,ACCT000588,2024-11-18,FEE,4000.19,ONLINE
TXN00005473,ACCT000775,2025-10-21,ATM,2984.85,ACH
TXN00008804,ACCT000864,2024-03-28,DR,3391.00,ATM
TXN00020198,ACCT000385,05-Sep-2024,CR,2372.57,ACH
TXN00013823,ACCT000868,20250116,INT,2339.15,ACH
TXN00024128,ACCT000506,02/22/2023,CR,856.07,WIRE
TXN00017419,ACCT001018,06/10/2025,ACH,1247.45,BRANCH
TXN00012794,ACCT000796,30-Jan-2025,WIRE,533.10,ACH
TXN00007125,ACCT001027,20230818,ATM,3269.63,ATM
TXN00021158,ACCT000842,08/04/2024,ATM,2409.08,BRANCH
TXN00018590,ACCT000988,2023-09-10,ACH,1240.46,BRANCH
TXN00022796,ACCT000713,18-Sep-2023,INT,3784.17,ACH
TXN00011613,ACCT000979,28-Sep-2024,FEE,235.90,ACH
TXN00016066,ACCT000244,31-Jan-2024,ATM,581.02,ACH
TXN00012077,ACCT000207,20251117,ATM,4252.52,ACH
TXN00017966,ACCT001192,20240124,ATM,819.75,ATM
TXN00016368,ACCT000050,20240515,INT,1484.64,ATM
TXN00012616,ACCT000933,20250719,WIRE,2667.80,ONLINE
TXN00021770,ACCT000005,20230822,DR,2116.71,ATM
TXN00011147,ACCT001172,20250703,WIRE,748.63,ATM
TXN00022571,ACCT000828,20240202,CR,3267.10,ATM
TXN00000646,ACCT000919,26-Jul-2024,ATM,2298.39,WIRE
TXN00014120,ACCT000925,20-Mar-2024,ATM,2414.22,ACH
TXN00004674,ACCT000895,22-Nov-2025,DR,2538.16,ATM
TXN00023662,ACCT000853,20230920,DR,204.14,WIRE
TXN00010560,ACCT000251,10/31/2023,ACH,1164.27,ATM
TXN00011599,ACCT001181,12/16/2024,DR,1496.90,ATM
TXN00018110,ACCT000191,01/21/2025,CR,1295.82,BRANCH
TXN00020307,ACCT000611,08/28/2023,FEE,730.61,WIRE
TXN00008839,ACCT000591,2024-05-29,FEE,2675.38,ACH
TXN00008364,ACCT000801,20240127,WIRE,3909.23,ACH
TXN00017887,ACCT000679,25-Jul-2024,INT,4246.16,ATM
TXN00007459,ACCT000627,20-Jan-2024,WIRE,1306.44,BRANCH
TXN00003311,ACCT000425,07/09/2024,WIRE,218.15,BRANCH
TXN00018526,ACCT001018,20250410,WIRE,161.48,ONLINE
TXN00019116,ACCT000214,01/31/2024,FEE,1821.49,WIRE
TXN00021622,ACCT000185,20230809,INT,490.72,BRANCH
TXN00003488,ACCT000431,20230513,WIRE,2523.85,WIRE
TXN00021253,ACCT000392,2023-05-05,DR,898.76,ONLINE
TXN00006794,ACCT000703,2024-11-06,ATM,4380.33,BRANCH
TXN00008881,ACCT000343,2024-02-23,DR,1031.77,ATM
TXN00003434,ACCT001094,19-Oct-2023,WIRE,2220.53,WIRE
TXN00022970,ACCT000500,20251204,WIRE,3317.36,WIRE
TXN00009627,ACCT000967,28-Feb-2025,DR,872.71,BRANCH
TXN00019415,ACCT000073,20230909,FEE,2071.45,BRANCH
TXN00007174,ACCT000148,2023-05-12,INT,3612.14,ATM
TXN00020309,ACCT000441,20231016,WIRE,3016.97,BRANCH
TXN00022105,ACCT000918,17-Nov-2023,DR,1856.18,BRANCH
TXN00012870,ACCT001163,2024-07-11,CR,3525.62,ATM
TXN00020187,ACCT000706,2025-11-29,CR,3611.06,ATM
TXN00014884,ACCT000483,18-Jul-2024,DR,2178.97,ACH
TXN00000819,ACCT000525,06/11/2025,DR,1474.30,BRANCH
TXN00007853,ACCT000948,20230828,FEE,3076.31,WIRE
TXN00000164,ACCT001082,2023-01-28,ACH,1858.85,WIRE
TXN00023319,ACCT000897,29-Mar-2025,FEE,4291.54,ATM
TXN00007268,ACCT001161,20251110,ATM,4075.21,WIRE
TXN00013411,ACCT001183,2025-09-10,FEE,3076.73,ACH
TXN00005384,ACCT000406,2023-10-31,CR,1237.47,BRANCH
TXN00010329,ACCT000225,11/08/2023,INT,2519.60,ACH
TXN00017012,ACCT000579,06/07/2023,WIRE,2527.61,WIRE
TXN00007057,ACCT000564,2023-09-16,ACH,270.63,ONLINE
TXN00017541,ACCT000718,08-Dec-2025,INT,4287.09,BRANCH
TXN00023810,ACCT000259,2023-07-14,DR,2412.75,ATM
TXN00009298,ACCT001028,03/03/2025,ACH,656.99,BRANCH
TXN00021070,ACCT000894,05/26/2025,WIRE,2363.68,ONLINE
TXN00014883,ACCT001083,20230901,WIRE,1312.49,ATM
TXN00016764,ACCT000039,2023-03-07,DR,821.67,ONLINE
TXN00023141,ACCT000414,06/28/2023,DR,231.88,ATM
TXN00017438,ACCT000903,2024-08-25,ATM,3784.24,ONLINE
TXN00003552,ACCT000688,20231028,ATM,837.47,ACH
TXN00009352,ACCT000293,2023-03-02,INT,1257.15,ACH
TXN00018531,ACCT000738,26-Mar-2023,DR,2549.54,ATM
TXN00002907,ACCT000940,20251013,DR,2546.91,WIRE
TXN00016545,ACCT000488,11/08/2023,WIRE,442.93,ATM
TXN00013243,ACCT001014,23-Feb-2024,FEE,4204.86,ATM
TXN00022242,ACCT000881,03-Jul-2023,DR,3868.39,WIRE
TXN00014914,ACCT000259,2024-10-14,INT,2720.71,WIRE
TXN00010692,ACCT000273,2023-10-24,WIRE,297.56,ACH
TXN00018380,ACCT000547,2023-09-04,ACH,1185.73,WIRE
TXN00001257,ACCT000433,2024-07-12,ATM,1009.70,ACH
TXN00000597,ACCT000829,20231123,ATM,1478.87,ATM
TXN00013780,ACCT000354,14-Mar-2025,ATM,3607.09,BRANCH
TXN00019324,ACCT001061,26-Aug-2024,DR,1749.39,ACH
TXN00013022,ACCT000057,20240630,DR,4333.10,ONLINE
TXN00005559,ACCT000128,09-Jan-2023,FEE,2567.14,ONLINE
TXN00004320,ACCT000066,03-Oct-2024,FEE,2227.85,WIRE
TXN00003467,ACCT001061,20240711,WIRE,2829.50,ONLINE
TXN00006183,ACCT001099,20241109,WIRE,1808.01,ATM
TXN00023250,ACCT000857,24-Jun-2024,ATM,4141.43,WIRE
TXN00016667,ACCT001109,2023-09-13,FEE,1895.33,ONLINE
TXN00005499,ACCT000377,2024-06-14,WIRE,3889.29,ONLINE
TXN00018095,ACCT000014,20230430,WIRE,2198.51,BRANCH
TXN00011506,ACCT000310,11-Apr-2023,ATM,1192.62,ACH
TXN00018394,ACCT000031,07/18/2024,ATM,3460.03,WIRE
TXN00009902,ACCT000020,20231209,WIRE,2334.37,BRANCH
TXN00000478,ACCT000692,20230909,CR,1826.30,ONLINE
TXN00017823,ACCT000575,2024-04-24,ACH,4339.56,WIRE
TXN00016804,ACCT000025,2025-03-23,DR,3701.46,ONLINE
TXN00005357,ACCT000372,06/21/2025,FEE,4355.12,BRANCH
TXN00015460,ACCT001197,10-Jun-2024,WIRE,859.09,ONLINE
TXN00015141,ACCT000801,2023-11-17,ATM,1868.31,BRANCH
TXN00024326,ACCT000086,11/28/2025,DR,1451.42,ACH
TXN00020027,ACCT000447,2023-03-01,WIRE,3997.54,ONLINE
TXN00007584,ACCT000003,2025-08-16,CR,41.01,WIRE
TXN00005134,ACCT000505,28-Nov-2023,CR,3467.39,WIRE
TXN00017103,ACCT000819,2025-11-16,INT,647.00,ONLINE
TXN00011169,ACCT001082,2025-01-16,WIRE,2345.03,ONLINE
TXN00003432,ACCT000370,12/13/2025,ATM,3968.17,WIRE
TXN00011961,ACCT000710,2025-11-04,INT,1675.04,BRANCH
TXN00019739,ACCT000876,13-Jul-2025,FEE,2138.45,BRANCH
TXN00002192,ACCT001086,02/14/2025,ACH,2536.13,ATM
TXN00011443,ACCT000779,09/27/2025,INT,994.48,BRANCH
TXN00004970,ACCT000921,2023-11-11,ACH,2495.03,ONLINE
TXN00013656,ACCT001012,26-Jun-2023,ATM,1676.20,ACH
TXN00002359,ACCT000571,11/20/2025,WIRE,3739.46,ATM
TXN00015708,ACCT000566,2025-08-01,CR,4342.80,ATM
TXN00016198,ACCT000296,20-Jan-2023,CR,207.80,ONLINE
TXN00014287,ACCT000828,02/17/2023,CR,3830.56,WIRE
TXN00021585,ACCT001027,20240801,ACH,3682.62,ONLINE
TXN00015188,ACCT000872,08/29/2023,ACH,3963.57,ATM
TXN00020062,ACCT000919,25-Nov-2023,ATM,3926.06,ATM
TXN00017253,ACCT000700,12/29/2025,ACH,3011.17,WIRE
TXN00015567,ACCT000751,2023-11-18,CR,3107.72,WIRE
TXN00004744,ACCT000494,20240306,ATM,4322.07,BRANCH
TXN00007870,ACCT000186,30-Jun-2023,INT,4084.73,ACH
TXN00018136,ACCT000905,16-Jul-2025,FEE,2123.74,ATM
TXN00000874,ACCT000209,20251205,DR,78.17,ACH
TXN00006582,ACCT000983,20231225,DR,407.66,BRANCH
TXN00024319,ACCT000161,26-Jun-2024,INT,3424.15,WIRE
TXN00005715,ACCT000273,01/26/2023,INT,3759.86,BRANCH
TXN00017137,ACCT000441,11-Mar-2024,INT,3240.93,WIRE
TXN00005355,ACCT000050,22-Aug-2024,ATM,173.16,ACH
TXN00004170,ACCT000217,20250827,ATM,3168.33,ACH
TXN00010676,ACCT001130,20231224,ACH,232.93,ACH
TXN00024630,ACCT000963,2025-04-20,WIRE,4363.43,BRANCH
TXN00024186,ACCT001006,27-Dec-2023,INT,759.04,ONLINE
TXN00015527,ACCT000323,20250607,INT,3610.70,ONLINE
TXN00001663,ACCT000591,06-Mar-2025,CR,2090.33,WIRE
TXN00017434,ACCT000574,02/25/2023,ACH,1959.93,ACH
TXN00013198,ACCT000906,11/08/2023,INT,1994.46,BRANCH
TXN00016682,ACCT001093,18-Mar-2023,WIRE,2952.67,ATM
TXN00023271,ACCT000354,20250320,FEE,3195.56,BRANCH
TXN00003673,ACCT000463,20251215,CR,2495.32,ONLINE
TXN00022473,ACCT000739,21-Aug-2024,INT,4347.97,BRANCH
TXN00013126,ACCT000480,2024-09-03,INT,808.49,ONLINE
TXN00008348,ACCT001032,20251229,WIRE,1049.04,ACH
TXN00012404,ACCT000382,2025-09-17,FEE,2280.92,BRANCH
TXN00017670,ACCT000540,04/29/2024,DR,2010.21,ACH
TXN00001593,ACCT001073,07-Dec-2023,CR,2044.01,WIRE
TXN00016991,ACCT000849,31-Oct-2023,ACH,3593.23,WIRE
TXN00005112,ACCT000051,18-Nov-2024,INT,3732.52,WIRE
TXN00016110,ACCT000337,03/12/2023,ACH,790.94,ONLINE
TXN00024246,ACCT000899,27-Mar-2024,ATM,1823.92,ACH
TXN00001016,ACCT000017,11-Apr-2025,WIRE,256.17,WIRE
TXN00017839,ACCT000059,09-Feb-2024,DR,2961.65,ONLINE
TXN00024299,ACCT000261,20231118,DR,1997.98,ACH
TXN00001515,ACCT001014,11/13/2023,WIRE,2117.57,ONLINE
TXN00018788,ACCT000916,01-Dec-2024,WIRE,281.72,ACH
TXN00004756,ACCT000978,13-Jan-2025,CR,2361.11,BRANCH
TXN00010693,ACCT000370,01-Sep-2023,WIRE,457.93,WIRE
TXN00024707,ACCT000143,2023-12-07,ATM,2065.15,ATM
TXN00015448,ACCT000384,2025-12-21,CR,2557.89,BRANCH
TXN00022954,ACCT001138,2023-08-17,CR,1504.24,WIRE
TXN00007694,ACCT000698,14-Oct-2023,ACH,2585.55,ONLINE
TXN00000918,ACCT000751,2023-12-31,ATM,4386.39,ACH
TXN00009406,ACCT001170,2025-05-30,ATM,509.61,BRANCH
TXN00017185,ACCT000422,2023-11-26,WIRE,4276.46,BRANCH
TXN00019360,ACCT000039,2023-05-30,INT,2399.73,WIRE
TXN00020585,ACCT000486,10/23/2025,DR,2726.25,ATM
TXN00004128,ACCT000152,20250404,INT,786.18,ATM
TXN00020840,ACCT000003,06/18/2025,ATM,1603.47,ONLINE
TXN00019700,ACCT000339,2025-11-07,DR,2643.70,BRANCH
TXN00000594,ACCT000910,20251013,DR,1814.95,ONLINE
TXN00007928,ACCT000115,05/21/2024,FEE,3695.21,WIRE
TXN00008354,ACCT000954,20240527,ACH,919.11,ATM
TXN00001366,ACCT000422,05-Sep-2024,WIRE,3925.50,ACH
TXN00016984,ACCT000447,11/21/2023,CR,3167.30,ATM
TXN00003664,ACCT000857,23-Feb-2025,DR,4320.71,ONLINE
TXN00024339,ACCT001074,10/11/2023,WIRE,117.36,ONLINE
TXN00021992,ACCT000412,03/20/2024,INT,2837.12,BRANCH
TXN00020902,ACCT000222,2023-11-18,ACH,2446.68,BRANCH
TXN00006002,ACCT000482,20230825,FEE,230.55,WIRE
TXN00007450,ACCT000452,2024-12-22,WIRE,2795.13,WIRE
TXN00013870,ACCT000343,27-Jun-2024,DR,3336.37,ONLINE
TXN00014590,ACCT000310,24-Feb-2023,CR,2934.93,ATM
TXN00024726,ACCT000748,25-Nov-2025,INT,213.27,ACH
TXN00007907,ACCT000025,20240402,WIRE,2221.26,ONLINE
TXN00021045,ACCT000334,20251021,DR,1247.66,ATM
TXN00006138,ACCT000689,08/02/2023,CR,1540.04,ACH
TXN00014799,ACCT000862,20230111,CR,3094.14,ONLINE
TXN00009754,ACCT000836,20240915,ATM,3783.79,ATM
TXN00004758,ACCT000808,08-Nov-2023,INT,4281.19,ONLINE
TXN00002128,ACCT000400,06/03/2023,CR,4089.33,WIRE
TXN00017595,ACCT000679,01/05/2023,DR,3953.53,WIRE
TXN00018553,ACCT000157,20240124,ACH,2182.55,BRANCH
TXN00010430,ACCT001058,2023-03-08,INT,626.52,WIRE
TXN00009600,ACCT000568,20241017,DR,3239.15,ONLINE
TXN00018304,ACCT000496,03/23/2023,FEE,3791.78,ACH
TXN00017279,ACCT000788,07/16/2025,ATM,1875.84,ONLINE
TXN00024559,ACCT000309,2025-06-29,CR,4039.52,BRANCH
TXN00016370,ACCT000470,20240818,WIRE,2537.79,WIRE
TXN00015505,ACCT001165,12/03/2025,DR,869.46,BRANCH
TXN00024943,ACCT000291,13-Feb-2024,ATM,2608.24,ONLINE
TXN00003116,ACCT001019,2025-05-22,CR,997.44,BRANCH
TXN00013068,ACCT000363,2025-12-06,INT,1771.77,WIRE
TXN00007986,ACCT000344,09-Oct-2024,INT,2629.99,ONLINE
TXN00013390,ACCT000151,20251215,CR,2116.43,ONLINE
TXN00016452,ACCT000058,20240229,CR,3639.36,ACH
TXN00006576,ACCT000808,20240416,WIRE,2322.70,ACH
TXN00024627,ACCT000378,2024-03-26,DR,1761.46,ATM
TXN00006998,ACCT000276,12/02/2025,CR,4148.20,ATM
TXN00007187,ACCT000378,2024-10-02,FEE,3260.34,BRANCH
TXN00006402,ACCT000435,13-Feb-2023,DR,1497.93,WIRE
TXN00021452,ACCT000359,18-Apr-2025,DR,920.36,ONLINE
TXN00008117,ACCT000011,2024-12-11,ACH,4145.20,WIRE
TXN00016699,ACCT001035,2023-07-22,DR,94.61,WIRE
TXN00003683,ACCT000173,21-Feb-2025,WIRE,3549.10,BRANCH
TXN00023735,ACCT000266,20250827,DR,3635.13,ONLINE
TXN00011760,ACCT000180,2024-01-21,CR,1402.36,WIRE
TXN00007094,ACCT001039,20251120,ACH,1473.14,BRANCH
TXN00010439,ACCT001154,05/31/2023,ATM,2804.98,ACH
TXN00009160,ACCT000057,26-Sep-2025,ATM,2900.11,ONLINE
TXN00002970,ACCT000149,04/17/2024,ACH,1947.93,ONLINE
TXN00000859,ACCT000551,06-Mar-2024,DR,3717.20,WIRE
TXN00001231,ACCT000135,20230427,FEE,2475.24,ONLINE
TXN00005503,ACCT001162,2023-07-29,WIRE,3052.03,ONLINE
TXN00021682,ACCT001084,20251031,INT,262.14,ATM
TXN00018803,ACCT001157,20250120,DR,1277.80,ONLINE
TXN00021084,ACCT001192,20240627,WIRE,3882.32,WIRE
TXN00005264,ACCT000901,02-Aug-2023,CR,2143.74,ONLINE
TXN00022830,ACCT000394,11-Jun-2025,DR,3253.92,BRANCH
TXN00003069,ACCT000575,22-Apr-2024,ATM,1027.39,WIRE
TXN00024519,ACCT000532,20240628,FEE,1202.45,ACH
TXN00023025,ACCT000476,06-Oct-2023,ATM,3807.50,BRANCH
TXN00014252,ACCT000981,20250113,INT,2200.02,WIRE
TXN00023018,ACCT001007,2023-08-05,INT,1632.36,ONLINE
TXN00007894,ACCT000302,02-Sep-2024,WIRE,1654.08,ATM
TXN00015831,ACCT001177,20250722,INT,2185.30,BRANCH
TXN00017928,ACCT000654,07/24/2023,FEE,1293.52,ACH
TXN00023500,ACCT000668,20230313,CR,2287.48,BRANCH
TXN00022020,ACCT000411,20250810,CR,2083.18,ONLINE
TXN00005273,ACCT000187,20240509,INT,4280.49,ATM
TXN00022010,ACCT000644,20230723,WIRE,4303.32,ONLINE
TXN00019323,ACCT000322,04-Feb-2024,DR,1507.02,ATM
TXN00005140,ACCT000575,12-Nov-2024,DR,4035.46,ATM
TXN00013291,ACCT001149,20250815,DR,1726.06,WIRE
TXN00019776,ACCT000668,20230606,DR,1629.98,ATM
TXN00002833,ACCT000957,07/01/2023,DR,1372.64,ONLINE
TXN00018044,ACCT000391,23-Oct-2025,WIRE,3082.08,BRANCH
TXN00004905,ACCT000431,2025-06-03,FEE,2334.37,WIRE
TXN00004072,ACCT000965,2024-12-19,ATM,2757.44,BRANCH
TXN00014194,ACCT000162,20240626,DR,637.58,BRANCH
TXN00018921,ACCT000885,09/08/2023,WIRE,2534.87,ONLINE
TXN00017461,ACCT000351,2023-07-05,INT,2404.63,WIRE
TXN00001893,ACCT001149,23-Apr-2025,INT,1184.36,ATM
TXN00018598,ACCT000719,08/16/2024,INT,1856.68,BRANCH
TXN00009797,ACCT001109,2024-10-18,ATM,2770.00,BRANCH
TXN00003893,ACCT000932,10/09/2023,DR,3895.24,ATM
TXN00012464,ACCT000058,2025-08-29,WIRE,3821.67,ACH
TXN00010380,ACCT000075,02/08/2024,INT,1885.09,ONLINE
TXN00016021,ACCT000063,20251024,INT,2610.21,WIRE
TXN00007747,ACCT000402,23-Mar-2025,INT,1338.74,WIRE
TXN00015244,ACCT000732,20240716,CR,1928.84,ONLINE
TXN00010774,ACCT000462,06/03/2025,DR,2043.52,ONLINE
TXN00007371,ACCT000497,2024-07-14,ATM,493.50,WIRE
TXN00005872,ACCT000740,2024-06-18,WIRE,4232.15,BRANCH
TXN00005726,ACCT000710,08/18/2025,WIRE,1402.81,ACH
TXN00001536,ACCT000927,06-Nov-2024,INT,1106.58,ONLINE
TXN00020220,ACCT000067,20250101,INT,18.88,ONLINE
TXN00009458,ACCT001028,05/09/2025,ATM,3622.04,ATM
TXN00011999,ACCT001196,2024-03-04,ATM,4110.13,ONLINE
TXN00007980,ACCT000412,2024-10-11,CR,4047.37,ATM
TXN00004156,ACCT000881,05/18/2025,ATM,1195.18,ACH
TXN00021477,ACCT000148,20240216,INT,3332.62,ONLINE
TXN00002134,ACCT000102,20230416,ATM,983.99,ACH
TXN00010542,ACCT000468,20231106,INT,3574.11,ACH
TXN00019145,ACCT000892,2025-02-12,DR,2792.86,ATM
TXN00001338,ACCT000102,02-Mar-2023,CR,3268.91,ONLINE
TXN00017283,ACCT000955,20241119,ACH,3855.78,ONLINE
TXN00006944,ACCT000328,2023-07-07,WIRE,3839.23,BRANCH
TXN00004103,ACCT000632,20230607,ACH,3578.12,WIRE
TXN00013807,ACCT001155,30-Jan-2023,CR,844.07,BRANCH
TXN00011372,ACCT000007,24-Nov-2023,INT,3365.23,WIRE
TXN00021309,ACCT000416,2025-10-22,INT,1485.46,ATM
TXN00009126,ACCT000544,20240217,WIRE,3458.26,ATM
TXN00004710,ACCT001051,11/27/2025,ATM,3052.26,WIRE
TXN00005737,ACCT000099,25-Apr-2023,ACH,3565.61,WIRE
TXN00006214,ACCT000829,11/13/2023,CR,3537.96,ATM
TXN00020170,ACCT000433,28-Feb-2023,ATM,478.33,WIRE
TXN00011615,ACCT000335,16-Jun-2024,INT,621.31,ACH
TXN00016156,ACCT000324,2025-04-27,DR,3299.59,WIRE
TXN00001634,ACCT000602,16-Aug-2024,FEE,2445.34,ACH
TXN00018686,ACCT001022,09-Sep-2023,WIRE,1180.87,ONLINE
TXN00006734,ACCT000266,2025-11-22,WIRE,3434.59,ATM
TXN00018216,ACCT000888,2023-10-31,ATM,3960.62,ACH
TXN00015278,ACCT000215,09/28/2024,INT,2669.75,ACH
